Doc_id,Text,SpannedText,Chunk,Sentiment,Tense,Include
0,"['Accordingly, he believed that continuing to express the expectation of exceptionally low levels of the federal funds rate for an extended period was no longer warranted and will lead to future imbalances that undermine stable long-run growth.']",['future imbalances'],"---imbalance---+++future [ADJ, JJ (-0.0625)]",0.0625,['NaN'],"['imbalance', 'imbalances']"
0,"['Accordingly, he believed that continuing to express the expectation of exceptionally low levels of the federal funds rate for an extended period was no longer warranted and will lead to future imbalances that undermine stable long-run growth.']",['undermine stable long-run growth'],"---growth---+++stable [ADJ, JJ (0.21666666666666667)]+++undermine [VERB, VBP (-0.2)]",0.008333333333333331,['present'],"['undermine', 'under', 'able', 'stable', 'grow', 'growth']"
0,"['Commodity prices have risen significantly since last summer, and concerns about global supplies of crude oil have contributed to a further increase in oil prices since the Committee met in March.\xa0 ']",['concerns about global supplies of crude oil have contributed to a further increase'],"---concern---+++___supply [NOUN, NNS (0.175)]___global [ADJ, JJ (-0.1875)]+++___contribute [VERB, VBN (0.13333333333333333)]______increase [NOUN, NN (0.325)]___further [ADJ, JJ (-0.0625)]",0.390625,['present'],"['concern', 'concerns', 'lie', 'up', 'increase']"
0,"['Commodity prices have risen significantly since last summer, and concerns about global supplies of crude oil have contributed to a further increase in oil prices since the Committee met in March.\xa0 ']",['further increase in oil prices'],"---increase---+++further [ADJ, JJ (-0.0625)]+++___price [NOUN, NNS (0.3125)]___",0.125,['NaN'],['increase']
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.\xa0 ']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['Increases in the prices of energy and other commodities have pushed up inflation in recent months.\xa0 '],['Increases in the prices of energy and other commodities have pushed up inflation in'],"---increase---+++___price [NOUN, NNS (0.3125)]___+++___push [VERB, VBN (-0.3125)]______inflation [NOUN, NN (-0.19999999999999998)]___",-0.06874999999999998,['present'],"['up', 'increase', 'increases']"
0,['The Committee will regularly review the size and composition of its securities holdings in light of incoming information and is prepared to adjust those holdings as needed to best foster maximum employment and price stability.\n\n'],['best foster maximum employment and price stability'],"---stability---+++good [ADJ, JJS (0.16666666666666666)]+++foster [ADJ, JJ (0.175)]",0.17083333333333334,['NaN'],"['best', 'stability', 'best']"
0,"['Commodity prices have risen significantly since the summer, and concerns about global supplies of crude oil have contributed to a sharp run-up in oil prices in recent weeks.']",['concerns about global supplies of crude oil have contributed to a sharp run-up in oil prices in'],"---concern---+++___supply [NOUN, NNS (0.175)]___global [ADJ, JJ (-0.1875)]+++___contribute [VERB, VBN (0.13333333333333333)]______up [NOUN, NN (0.889)]___sharp [ADJ, JJ (-0.11666666666666665)]",0.6223554166666667,['present'],"['concern', 'concerns', 'lie', 'up']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The recent increases in the prices of energy and other commodities are currently putting upward pressure on inflation.'],['recent increases in the prices of energy and other commodities are currently putting upward pressure'],"---increase---+++recent [ADJ, JJ (0.931)]+++___price [NOUN, NNS (0.3125)]___+++___put [VERB, VBG (0.0625)]______pressure [NOUN, NN (-0.09999999999999999)]___upward [ADJ, JJ (0.275)]",0.2850729166666667,['present'],"['up', 'increase', 'increases']"
0,['The Committee will regularly review the pace of its securities purchases and the overall size of the asset-purchase program in light of incoming information and will adjust the program as needed to best foster maximum employment and price stability.\n\n'],['best foster maximum employment and price stability'],"---stability---+++good [ADJ, JJS (0.16666666666666666)]+++foster [ADJ, JJ (0.175)]",0.17083333333333334,['NaN'],"['best', 'stability', 'best']"
0,"['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in November suggests that the economy has been expanding moderately, notwithstanding some apparent slowing in global growth.']",['apparent slowing in global growth'],"---slowing---+++apparent [ADJ, JJ (0.016666666666666666)]+++___growth [NOUN, NN (0.2333333333333333)]___global [ADJ, JJ (-0.1875)]",0.18020833333333333,['NaN'],"['slow', 'slowing', 'low', 'win', 'grow', 'growth']"
0,"['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in November suggests that the economy has been expanding moderately, notwithstanding some apparent slowing in global growth.']",['global growth'],"---growth---+++global [ADJ, JJ (-0.1875)]",-0.1875,['NaN'],"['grow', 'growth']"
0,"['While indicators point to some improvement in overall labor market conditions, the unemployment rate remains elevated.']",['improvement in overall labor market conditions'],"---improvement---+++___condition [NOUN, NNS (0.3125)]___overall [ADJ, JJ (-0.75)]",-0.828125,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee continues to expect a moderate pace of economic growth over coming quarters and consequently anticipates that the unemployment rate will decline only gradually toward levels that the Committee judges to be consistent with its dual mandate.'],['economic growth'],"---growth---+++economic [ADJ, JJ (0.125)]",0.125,['NaN'],"['grow', 'growth']"
0,['Strains in global financial markets continue to pose significant downside risks to the economic outlook.'],['Strains in global financial markets continue to pose significant downside risks'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++___pose [VERB, VB (-0.25)]______risk [NOUN, NNS (-0.13333333333333333)]___significant [ADJ, JJ (0.18333333333333335)]_____risk [NOUN, NNS (-0.13333333333333333)]___downside [ADJ, JJ (-0.225)]+++continue [VERB, VBP (0.113)]",0.2679227430555556,['present'],"['strain', 'strains', 'risk', 'risks', 'down']"
0,['Strains in global financial markets continue to pose significant downside risks to the economic outlook.'],['pose significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]+++pose [VERB, VB (-0.25)]",-0.15520833333333334,['NaN'],"['risk', 'risks', 'down']"
0,"['Growth in employment has been slow, and the unemployment rate remains elevated.']",['Growth in employment'],"---growth---+++___employment [NOUN, NN (0.475)]___",0.475,['NaN'],"['grow', 'growth']"
0,"['Household spending has continued to advance, but growth in business fixed investment appears to have slowed.']",['growth in business fixed investment appears to have slowed'],"---growth---+++___investment [NOUN, NN (0.175)]___fix [VERB, VBN (0.15)]+++slow [VERB, VBN (-0.09999999999999999)]+++appear [VERB, VBZ (0.05)]",0.08291666666666665,['past'],"['slow', 'slowed', 'low', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,"['The Committee is concerned that, without further policy accommodation, economic growth might not be strong enough to generate sustained improvement in labor market conditions.']",['economic growth'],"---growth---+++economic [ADJ, JJ (0.125)]",0.125,['NaN'],"['grow', 'growth']"
0,"['The Committee is concerned that, without further policy accommodation, economic growth might not be strong enough to generate sustained improvement in labor market conditions.']",['generate sustained improvement in labor market conditions'],"---improvement---+++sustained [ADJ, JJ (0.16666666666666666)]+++___condition [NOUN, NNS (0.3125)]___+++generate [VERB, VB (0.3)]",0.2597222222222222,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['Furthermore, strains in global financial markets continue to pose significant downside risks to the economic outlook.']",['strains in global financial markets continue to pose significant downside risks'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++___pose [VERB, VB (-0.25)]______risk [NOUN, NNS (-0.13333333333333333)]___significant [ADJ, JJ (0.18333333333333335)]_____risk [NOUN, NNS (-0.13333333333333333)]___downside [ADJ, JJ (-0.225)]+++continue [VERB, VBP (0.113)]",0.2679227430555556,['present'],"['strain', 'strains', 'risk', 'risks', 'down']"
0,"['Furthermore, strains in global financial markets continue to pose significant downside risks to the economic outlook.']",['pose significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]+++pose [VERB, VB (-0.25)]",-0.15520833333333334,['NaN'],"['risk', 'risks', 'down']"
0,"['If the outlook for the labor market does not improve substantially, the Committee will continue its purchases of agency mortgage-backed securities, undertake additional asset purchases, and employ its other policy tools as appropriate until such improvement is achieved in a context of price stability.']",['such improvement is achieved in a context'],"---improvement---+++such [ADJ, JJ (-0.125)]+++___achieve [VERB, VBN (0.325)]______context [NOUN, NN (0.826)]___",0.378775,['present'],"['achieve', 'achieved', 'improve', 'improvement', 'achieve', 'achieved', 'improve', 'improvement']"
0,"['[SECTION]\n\nTo support continued progress toward maximum employment and price stability, the Committee expects that a highly accommodative stance of monetary policy will remain appropriate for a considerable time after the economic recovery strengthens.']",['support continued progress toward maximum employment and price stability'],"---progress---+++continue [VERB, VBN (0.113)]+++___stability [NOUN, NN (0.2333333333333333)]___+++support [VERB, VB (0.18333333333333335)]",0.17655555555555558,['past'],"['progress', 'stability', 'progress', 'up']"
0,"['Growth in employment has been slow in recent months, and the unemployment rate remains elevated.']",['Growth in employment'],"---growth---+++___employment [NOUN, NN (0.475)]___",0.475,['NaN'],"['grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee expects economic growth to remain moderate over coming quarters and then to pick up very gradually.'],['economic growth to remain moderate'],"---growth---+++economic [ADJ, JJ (0.125)]+++___remain [VERB, VB (-0.87)]___moderate [ADJ, JJ (-0.1875)]",-0.3846875,['NaN'],"['grow', 'growth']"
0,"['Furthermore, strains in global financial markets continue to pose significant downside risks to the economic outlook.']",['strains in global financial markets continue to pose significant downside risks'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++___pose [VERB, VB (-0.25)]______risk [NOUN, NNS (-0.13333333333333333)]___significant [ADJ, JJ (0.18333333333333335)]_____risk [NOUN, NNS (-0.13333333333333333)]___downside [ADJ, JJ (-0.225)]+++continue [VERB, VBP (0.113)]",0.2679227430555556,['present'],"['strain', 'strains', 'risk', 'risks', 'down']"
0,"['Furthermore, strains in global financial markets continue to pose significant downside risks to the economic outlook.']",['pose significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]+++pose [VERB, VB (-0.25)]",-0.15520833333333334,['NaN'],"['risk', 'risks', 'down']"
0,['The Committee will closely monitor incoming information on economic and financial developments and will provide additional accommodation as needed to promote a stronger economic recovery and sustained improvement in labor market conditions in a context of price stability.\n\n'],['provide additional accommodation as needed to promote a stronger economic recovery and sustained improvement in labor market conditions in a context'],"---improvement---+++sustain [VERB, VBD (0.125)]+++___condition [NOUN, NNS (0.3125)]___+++___context [NOUN, NN (0.826)]___+++need [VERB, VBN (-0.125)]+++___provide [VERB, VB (0.09999999999999999)]______accommodation [NOUN, NN (0.25)]___additional [ADJ, JJ (0.2)]_____accommodation [NOUN, NN (0.25)]___need [VERB, VBN (-0.125)]",0.1222,['past'],"['strong', 'improve', 'improvement', 'strong', 'stronger', 'strong', 'improve', 'improvement', 'stronger']"
0,['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in August indicates that economic growth remains slow.'],['economic growth remains slow'],"---growth---+++economic [ADJ, JJ (0.125)]+++___remain [VERB, VBZ (-0.87)]___slow [ADJ, JJ (-0.09999999999999999)]",-0.379,['present'],"['slow', 'low', 'grow', 'growth']"
0,"['Recent indicators point to continuing weakness in overall labor market conditions, and the unemployment rate remains elevated.']",['continuing weakness in overall labor market conditions'],"---weakness---+++continue [VERB, VBG (0.113)]+++___condition [NOUN, NNS (0.3125)]___overall [ADJ, JJ (-0.75)]",0.3575625,['present'],"['weak', 'weakness', 'weak', 'weakness']"
0,['Household spending has been increasing at only a modest pace in recent months despite some recovery in sales of motor vehicles as supply-chain disruptions eased.'],['disruptions eased'],"---disruption---+++ease [VERB, VBD (0.11666666666666665)]",-0.11666666666666665,['past'],"['disrupt', 'disruption', 'disruptions', 'up']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,"['Moreover, there are significant downside risks to the economic outlook, including strains in global financial markets.']",['are significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]",-0.2902777777777778,['present'],"['risk', 'risks', 'down']"
0,"['Moreover, there are significant downside risks to the economic outlook, including strains in global financial markets.']",['including strains in global financial markets'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++include [VERB, VBG (0.1)]",0.11408203124999998,['present'],"['strain', 'strains']"
0,"[""The Committee also anticipates that inflation will settle, over coming quarters, at levels at or below those consistent with the Committee's dual mandate as the effects of past energy and other commodity price increases dissipate further.""]",['other commodity price increases'],"---increase---+++other [ADJ, JJ (-0.625)]",-0.625,['NaN'],"['increase', 'increases']"
0,['[SECTION]\n\nFrequently Asked Questions: Maturity Extension Program and Reinvestment Policy\n\n'],['Asked Questions'],"---question---+++ask [VERB, VBN (0.0625)]",-0.0625,['past'],"['question', 'questions']"
0,"['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in September indicates that economic growth strengthened somewhat in the third quarter, reflecting in part a reversal of the temporary factors that had weighed on growth earlier in the year.']","['economic growth strengthened somewhat in the third quarter, reflecting in part a reversal']","---growth---+++economic [ADJ, JJ (0.125)]+++___reflect [VERB, VBG (0.1875)]______part [NOUN, NN (0.873)]______reversal [NOUN, NN (-0.08333333333333333)]___+++strengthen [VERB, VBD (0.26666666666666666)]",-0.1712482638888889,['past'],"['strength', 'strengthen', 'strengthened', 'strength', 'strengthen', 'strengthened', 'grow', 'growth']"
0,"['Nonetheless, recent indicators point to continuing weakness in overall labor market conditions, and the unemployment rate remains elevated.']",['continuing weakness in overall labor market conditions'],"---weakness---+++continue [VERB, VBG (0.113)]+++___condition [NOUN, NNS (0.3125)]___overall [ADJ, JJ (-0.75)]",0.3575625,['present'],"['weak', 'weakness', 'weak', 'weakness']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee continues to expect a moderate pace of economic growth over coming quarters and consequently anticipates that the unemployment rate will decline only gradually toward levels that the Committee judges to be consistent with its dual mandate.'],['economic growth'],"---growth---+++economic [ADJ, JJ (0.125)]",0.125,['NaN'],"['grow', 'growth']"
0,"['Moreover, there are significant downside risks to the economic outlook, including strains in global financial markets.']",['are significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]",-0.2902777777777778,['present'],"['risk', 'risks', 'down']"
0,"['Moreover, there are significant downside risks to the economic outlook, including strains in global financial markets.']",['including strains in global financial markets'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++include [VERB, VBG (0.1)]",0.11408203124999998,['present'],"['strain', 'strains']"
0,"[""The Committee also anticipates that inflation will settle, over coming quarters, at levels at or below those consistent with the Committee's dual mandate as the effects of past energy and other commodity price increases dissipate further.""]",['other commodity price increases'],"---increase---+++other [ADJ, JJ (-0.625)]",-0.625,['NaN'],"['increase', 'increases']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee expects economic growth to remain moderate over coming quarters and then to pick up gradually.'],['economic growth to remain moderate'],"---growth---+++economic [ADJ, JJ (0.125)]+++___remain [VERB, VB (-0.87)]___moderate [ADJ, JJ (-0.1875)]",-0.3846875,['NaN'],"['grow', 'growth']"
0,['Strains in global financial markets continue to pose significant downside risks to the economic outlook.'],['Strains in global financial markets continue to pose significant downside risks'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++___pose [VERB, VB (-0.25)]______risk [NOUN, NNS (-0.13333333333333333)]___significant [ADJ, JJ (0.18333333333333335)]_____risk [NOUN, NNS (-0.13333333333333333)]___downside [ADJ, JJ (-0.225)]+++continue [VERB, VBP (0.113)]",0.2679227430555556,['present'],"['strain', 'strains', 'risk', 'risks', 'down']"
0,['Strains in global financial markets continue to pose significant downside risks to the economic outlook.'],['pose significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]+++pose [VERB, VB (-0.25)]",-0.15520833333333334,['NaN'],"['risk', 'risks', 'down']"
0,"['The increase in oil and gasoline prices earlier this year is expected to affect inflation only temporarily, and the Committee anticipates that subsequently inflation will run at or below the rate that it judges most consistent with its dual mandate.\n\n']",['increase in oil and gasoline prices earlier this year is expected to affect inflation'],"---increase---+++___price [NOUN, NNS (0.3125)]___+++___affect [VERB, VB (0.0625)]______inflation [NOUN, NN (-0.19999999999999998)]___+++expect [VERB, VBN (0.06666666666666667)]",0.04305555555555557,['present'],"['lie', 'increase']"
0,"['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in December suggests that the economy has been expanding moderately, notwithstanding some slowing in global growth.']",['global growth'],"---growth---+++global [ADJ, JJ (-0.1875)]",-0.1875,['NaN'],"['grow', 'growth']"
0,"['While indicators point to some further improvement in overall labor market conditions, the unemployment rate remains elevated.']",['further improvement in overall labor market conditions'],"---improvement---+++further [ADJ, JJ (-0.0625)]+++___condition [NOUN, NNS (0.3125)]___overall [ADJ, JJ (-0.75)]",-0.4453125,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['Household spending has continued to advance, but growth in business fixed investment has slowed, and the housing sector remains depressed.']",['growth in business fixed investment has slowed'],"---growth---+++___investment [NOUN, NN (0.175)]___fix [VERB, VBN (0.15)]+++slow [VERB, VBN (-0.09999999999999999)]",0.09937499999999999,['past'],"['slow', 'slowed', 'low', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee expects economic growth over coming quarters to be modest and consequently anticipates that the unemployment rate will decline only gradually toward levels that the Committee judges to be consistent with its dual mandate.'],['economic growth over'],"---growth---+++economic [ADJ, JJ (0.125)]",0.125,['NaN'],"['grow', 'growth']"
0,['Strains in global financial markets continue to pose significant downside risks to the economic outlook.'],['Strains in global financial markets continue to pose significant downside risks'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++___pose [VERB, VB (-0.25)]______risk [NOUN, NNS (-0.13333333333333333)]___significant [ADJ, JJ (0.18333333333333335)]_____risk [NOUN, NNS (-0.13333333333333333)]___downside [ADJ, JJ (-0.225)]+++continue [VERB, VBP (0.113)]",0.2679227430555556,['present'],"['strain', 'strains', 'risk', 'risks', 'down']"
0,['Strains in global financial markets continue to pose significant downside risks to the economic outlook.'],['pose significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]+++pose [VERB, VB (-0.25)]",-0.15520833333333334,['NaN'],"['risk', 'risks', 'down']"
0,"['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in December suggests that growth in economic activity paused in recent months, in large part because of weather-related disruptions and other transitory factors.']","['growth in economic activity paused in recent months, in large part']","---growth---+++___activity [NOUN, NN (0.09999999999999999)]___economic [ADJ, JJ (0.125)]+++___pause [VERB, VBD (0.044)]______part [NOUN, NN (0.873)]___large [ADJ, JJ (0.19999999999999998)]",0.5576852,['past'],"['grow', 'growth']"
0,"['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in December suggests that growth in economic activity paused in recent months, in large part because of weather-related disruptions and other transitory factors.']",['related disruptions'],"---disruption---+++relate [VERB, VBN (0.016666666666666666)]",-0.016666666666666666,['past'],"['disrupt', 'disruption', 'disruptions', 'late', 'up']"
0,"['Household spending and business fixed investment advanced, and the housing sector has shown further improvement.']",['shown further improvement'],"---improvement---+++further [ADJ, JJ (-0.0625)]+++show [VERB, VBN (0.25)]",0.09375,['past'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,"['The Committee expects that, with appropriate policy accommodation, economic growth will proceed at a moderate pace and the unemployment rate will gradually decline toward levels the Committee judges consistent with its dual mandate.\xa0 ']","['with appropriate policy accommodation, economic growth will proceed at a moderate pace']","---growth---+++economic [ADJ, JJ (0.125)]+++___proceed [VERB, VB (0.1)]______accommodation [NOUN, NN (0.25)]___appropriate [ADJ, JJ (0.3)]_____pace [NOUN, NN (0.107)]___moderate [ADJ, JJ (-0.1875)]",-0.26608585937499996,['future'],"['ill', 'grow', 'growth']"
0,"['Although strains in global financial markets have eased somewhat, the Committee continues to see downside risks to the economic outlook.']",['strains in global financial markets have eased'],"---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++ease [VERB, VBN (0.11666666666666665)]",0.10574869791666666,['present'],"['strain', 'strains']"
0,"['Although strains in global financial markets have eased somewhat, the Committee continues to see downside risks to the economic outlook.']",['see downside risks to the economic outlook'],"---risk---+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]+++see [VERB, VB (0.0625)]",-0.25,['NaN'],"['risk', 'risks', 'down']"
0,"['If the outlook for the labor market does not improve substantially, the Committee will continue its purchases of Treasury and agency mortgage-backed securities, and employ its other policy tools as appropriate, until such improvement is achieved in a context of price stability.']",['such improvement is achieved in a context'],"---improvement---+++such [ADJ, JJ (-0.125)]+++___achieve [VERB, VBN (0.325)]______context [NOUN, NN (0.826)]___",0.378775,['present'],"['achieve', 'achieved', 'improve', 'improvement', 'achieve', 'achieved', 'improve', 'improvement']"
0,"['[SECTION]\n\nTo support continued progress toward maximum employment and price stability, the Committee expects that a highly accommodative stance of monetary policy will remain appropriate for a considerable time after the asset purchase program ends and the economic recovery strengthens.']",['support continued progress toward maximum employment and price stability'],"---progress---+++continue [VERB, VBN (0.113)]+++___stability [NOUN, NN (0.2333333333333333)]___+++support [VERB, VB (0.18333333333333335)]",0.17655555555555558,['past'],"['progress', 'stability', 'progress', 'up']"
0,"['Voting against the action was Esther L. George, who was concerned that the continued high level of monetary accommodation increased the risks of future economic and financial imbalances and, over time, could cause an increase in long-term inflation expectations.\n\n']",['increased the risks of future economic and financial imbalances'],"---risk---+++___imbalance [NOUN, NNS (-0.13333333333333333)]___future [ADJ, JJ (-0.0625)]___economic [ADJ, JJ (0.125)]+++increase [VERB, VBD (0.325)]",-0.017968750000000006,['past'],"['imbalance', 'imbalances', 'risk', 'risks', 'increase', 'increased']"
0,"['Voting against the action was Esther L. George, who was concerned that the continued high level of monetary accommodation increased the risks of future economic and financial imbalances and, over time, could cause an increase in long-term inflation expectations.\n\n']",['future economic and financial imbalances'],"---imbalance---+++future [ADJ, JJ (-0.0625)]+++economic [ADJ, JJ (0.125)]",-0.03125,['NaN'],"['imbalance', 'imbalances']"
0,"['Voting against the action was Esther L. George, who was concerned that the continued high level of monetary accommodation increased the risks of future economic and financial imbalances and, over time, could cause an increase in long-term inflation expectations.\n\n']","['over time, could cause an increase in long-term inflation expectations']","---increase---+++___expectation [NOUN, NNS (0.08333333333333333)]___+++___cause [VERB, VB (0.843)]______time [NOUN, NN (0.25)]___",0.4827916666666667,['future'],['increase']
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee expects moderate economic growth over coming quarters and consequently anticipates that the unemployment rate will decline gradually toward levels that the Committee judges to be consistent with its dual mandate.'],['expects moderate economic growth over'],"---growth---+++moderate [ADJ, JJ (-0.1875)]+++economic [ADJ, JJ (0.125)]+++expect [VERB, VBZ (0.06666666666666667)]",0.0013888888888888885,['present'],"['grow', 'growth']"
0,"['Strains in global financial markets have eased, though they continue to pose significant downside risks to the economic outlook.']","['Strains in global financial markets have eased, though they continue']","---strain---+++___market [NOUN, NNS (0.055)]___global [ADJ, JJ (-0.1875)]___financial [ADJ, JJ (0.125)]+++continue [VERB, VBP (0.113)]+++ease [VERB, VBN (0.11666666666666665)]",0.03283246527777777,['present'],"['strain', 'strains']"
0,"['Strains in global financial markets have eased, though they continue to pose significant downside risks to the economic outlook.']",['pose significant downside risks to the economic outlook'],"---risk---+++significant [ADJ, JJ (0.18333333333333335)]+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___economic [ADJ, JJ (0.125)]+++pose [VERB, VB (-0.25)]",-0.15520833333333334,['NaN'],"['risk', 'risks', 'down']"
0,"['The recent increase in oil and gasoline prices will push up inflation temporarily, but the Committee anticipates that subsequently inflation will run at or below the rate that it judges most consistent with its dual mandate.\n\n']",['recent increase in oil and gasoline prices will push up inflation'],"---increase---+++recent [ADJ, JJ (0.931)]+++___price [NOUN, NNS (0.3125)]___+++___push [VERB, VB (-0.3125)]______inflation [NOUN, NN (-0.19999999999999998)]___",0.2645,['future'],"['ill', 'up', 'increase']"
0,"['However, growth in employment has slowed in recent months, and the unemployment rate remains elevated.']",['growth in employment has slowed in'],"---growth---+++___employment [NOUN, NN (0.475)]___+++slow [VERB, VBN (-0.09999999999999999)]",0.1875,['present'],"['slow', 'slowed', 'low', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
